Feature ID	Taxon
41067	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus candidus
41068	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus campestris
41070	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Thecostraca;o__Pollicipedomorpha;f__Pollicipedidae;g__Capitulum;s__Capitulum mitella
410837	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter defluvii
41101	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Rhagonycha;s__Rhagonycha fulva
41107	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Lucanidae;g__Dorcus;s__Dorcus parallelipipedus
411153	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Christiangramia;s__Christiangramia forsetii
41117	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Thecostraca;o__Pollicipedomorpha;f__Pollicipedidae;g__Pollicipes;s__Pollicipes pollicipes
4113	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Solanum;s__Solanum tuberosum
41139	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Coccinellidae;g__Coccinella;s__Coccinella septempunctata
411483	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
411486	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1
41170	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__containing g__Exiguobacterium;g__Exiguobacterium;s__Exiguobacterium acetylicum
411700	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Sphecidae;g__Chalybion;s__Chalybion californicum
411722	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Sapygidae;g__Sapyga;s__Sapyga pumila
411734	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Novomessor;s__Novomessor albisetosa
411798	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Vollenhovia;s__Vollenhovia emeryi
411963	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Schrankia;s__Schrankia costaestrigalis
41200	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp.
41202	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Ewingella;s__Ewingella americana
412034	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__containing f__Celerinatantimonadaceae;f__Celerinatantimonadaceae;g__Celerinatantimonas;s__Celerinatantimonas diazotrophica
412056	d__Bacteria;k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__containing s__uncultured Verrucomicrobiae bacterium;f__containing s__uncultured Verrucomicrobiae bacterium;g__containing s__uncultured Verrucomicrobiae bacterium;s__uncultured Verrucomicrobiae bacterium
41228	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Lamiaceae;g__Plectranthus;s__Plectranthus barbatus
412384	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Priestia;s__Priestia aryabhattai
412467	d__Eukaryota;k__containing p__Evosea;p__Evosea;c__containing o__Mastigamoebida;o__Mastigamoebida;f__Entamoebidae;g__Entamoeba;s__Entamoeba nuttalli
412593	d__Bacteria;k__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__Thermosulfidibacteraceae;g__Thermosulfidibacter;s__Thermosulfidibacter takaii
412690	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microterricola;s__Microterricola viridarii
41276	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas vesicularis
412963	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mycetohabitans;s__Mycetohabitans rhizoxinica
413401	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio comitans
413402	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio inusitatus
413403	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio rarus
413497	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter dublinensis
413501	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter muytjensii
413502	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter turicensis
413503	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter malonaticus
413810	d__Archaea;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halococcaceae;g__Halalkalicoccus;s__Halalkalicoccus jeotgali
413882	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Caldimonas;s__Caldimonas brevitalea
413888	d__Bacteria;k__Bacteria;p__Bacillota;c__containing o__Caldicellulosiruptorales;o__Caldicellulosiruptorales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor;s__Caldicellulosiruptor hydrothermalis
413889	d__Bacteria;k__Bacteria;p__Bacillota;c__containing o__Caldicellulosiruptorales;o__Caldicellulosiruptorales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor;s__Caldicellulosiruptor kronotskyensis
414	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylococcus;s__Methylococcus capsulatus
414119	d__Bacteria;k__Bacteria;p__containing s__uncultured bacterium Sargasso-2218644;c__containing s__uncultured bacterium Sargasso-2218644;o__containing s__uncultured bacterium Sargasso-2218644;f__containing s__uncultured bacterium Sargasso-2218644;g__containing s__uncultured bacterium Sargasso-2218644;s__uncultured bacterium Sargasso-2218644
41413	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus glaucus
414193	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Jungermanniopsida;o__Porellales;f__Lejeuneaceae;g__Cheilolejeunea;s__Cheilolejeunea xanthocarpa
41426	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Phacochoerus;s__Phacochoerus africanus
414294	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Agromyzidae;g__Cerodontha;s__Cerodontha dorsalis
41447	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Carangiformes;f__Carangidae;g__Seriola;s__Seriola dumerili
4146	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Oleaceae;g__Olea;s__Olea europaea
41460	d__Viruses;k__Orthornavirae;p__Pisuviricota;c__Stelpaviricetes;o__Patatavirales;f__Potyviridae;g__Potyvirus;s__Yam mosaic virus
414771	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus donghaensis
414778	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus donghaensis
414801	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Dasysyrphus;s__Dasysyrphus albostriatus
414814	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Epistrophella;s__Epistrophella euchroma
414846	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Platycheirus;s__Platycheirus albimanus
414876	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Xanthogramma;s__Xanthogramma pedissequum
414934	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Silphidae;g__Phosphuga;s__Phosphuga atrata
414950	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Silphidae;g__Nicrophorus;s__Nicrophorus investigator
41496	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Calendula;s__Calendula officinalis
414996	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinopolysporales;f__Actinopolysporaceae;g__Actinopolyspora;s__Actinopolyspora erythraea
415023	d__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Pipridae;g__Manacus;s__Manacus candei
415028	d__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Pipridae;g__Corapipo;s__Corapipo altera
4151	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Plantaginaceae;g__Antirrhinum;s__Antirrhinum majus
415229	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas spadix
4155	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Phrymaceae;g__Erythranthe;s__Erythranthe guttata
416169	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter thiooxydans
416213	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Ferrovales;f__Ferrovaceae;g__Ferrovum;s__Ferrovum myxofaciens
416273	d__Archaea;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas moolapensis
416450	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium antarcticum
41668	d__Eukaryota;k__containing p__Evosea;p__Evosea;c__containing o__Mastigamoebida;o__Mastigamoebida;f__Entamoebidae;g__Entamoeba;s__Entamoeba moshkovskii
41673	d__Archaea;k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Acidianus;s__Acidianus brierleyi
41675	d__Archaea;k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Stygiolobus;s__Stygiolobus azoricus
416873	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas arcis
417367	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina;s__Paenisporosarcina antarctica
417368	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus thailandicus
417543	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Neuroptera;f__Chrysopidae;g__Chrysoperla;s__Chrysoperla zastrowi
417574	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Neptunomonas;s__Neptunomonas japonica
417921	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Percidae;g__Etheostoma;s__Etheostoma cragini
418008	d__Archaea;k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis
4182	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Pedaliaceae;g__Sesamum;s__Sesamum indicum
418223	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;s__Methylobacterium phyllosphaerae
418240	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae
41833	d__Eukaryota;k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis ramanniana
418699	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Azoarcus;s__Azoarcus olearius
418701	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Litorivicinaceae;g__Litorivicinus;s__Litorivicinus lipolyticus
418719	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinobacteraceae;g__Marinobacter;s__Marinobacter salsuginis
41875	d__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Bathycoccus;s__Bathycoccus prasinos
418784	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Candida/Metschnikowiaceae;s__[Candida] pseudohaemulonii
418785	d__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma clypeatum
41880	d__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__containing f__Pycnococcaceae;o__containing f__Pycnococcaceae;f__Pycnococcaceae;g__Pycnococcus;s__Pycnococcus provasolii
41895	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Tenebrionidae;g__Tribolium;s__Tribolium madens
41899	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia plantarii
41913	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Polypodiopsida;o__Ophioglossales;f__Ophioglossaceae;g__Helminthostachys;s__Helminthostachys zeylanica
419208	d__Bacteria;k__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella denticariosi
419257	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__Yersinia massiliensis
419443	d__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Scleractinia;f__containing g__Blastomussa;g__Blastomussa;s__Blastomussa wellsi
419475	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella pseudogrignonensis
419476	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides marinisabuli
419479	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Jiangellales;f__Jiangellaceae;g__Jiangella;s__Jiangella alkaliphila
419612	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Camelidae;g__Camelus;s__Camelus ferus
41977	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Parazoarcus;s__Parazoarcus communis
419775	d__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Durotheca;s__Durotheca rogersii
41978	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus sp.
41997	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus saccharolyticus
41999	d__Eukaryota;k__containing p__Rhodophyta;p__Rhodophyta;c__Florideophyceae;o__Ceramiales;f__Ceramiaceae;g__Anotrichium;s__Anotrichium furcellatum
420107	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cichliformes;f__Cichlidae;g__Neolamprologus;s__Neolamprologus multifasciatus
42024	d__Eukaryota;k__containing p__Rhodophyta;p__Rhodophyta;c__Florideophyceae;o__Sebdeniales;f__Sebdeniaceae;g__Sebdenia;s__Sebdenia flabellata
42026	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Drosophilidae;g__Drosophila;s__Drosophila bipectinata
42028	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Drosophilidae;g__Drosophila;s__Drosophila limbata
420336	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Candidatus Epulonipiscium;s__Candidatus Epulopiscium viviparus
420402	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium;s__Marinobacterium rhizophilum
42062	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Drosophilidae;g__Drosophila;s__Drosophila nasuta
42068	d__Eukaryota;k__Fungi;p__Ascomycota;c__Pneumocystomycetes;o__Pneumocystales;f__Pneumocystaceae;g__Pneumocystis;s__Pneumocystis jirovecii
42094	d__Bacteria;k__Bacteria;p__Mycoplasmatota;c__containing o__Mycoplasmoidales;o__Mycoplasmoidales;f__Mycoplasmoidaceae;g__Ureaplasma;s__Ureaplasma diversum
420950	d__Archaea;k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus
420952	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia bryophila
420953	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia megapolitana
421	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;s__Methylomonas methanica
42100	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Phocoenidae;g__Phocoena;s__Phocoena sinus
421058	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium oranimense
42109	d__Bacteria;k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Borreliaceae;g__Borreliella;s__Borreliella andersonii
421525	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella haifensis
42156	d__Eukaryota;k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Onchocercidae;g__Litomosoides;s__Litomosoides sigmodontis
421628	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira haloalkaliphila
421767	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Peribacillus;s__Peribacillus butanolivorans
42197	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinosynnema;s__Actinosynnema pretiosum
422171	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Aleiodes;s__Aleiodes testaceus
4222	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Carthamus;s__Carthamus tinctorius
42229	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Prunus;s__Prunus avium
42239	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sampsonii
42253	d__Bacteria;k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira moscoviensis
42254	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Eulipotyphla;f__Soricidae;g__Sorex;s__Sorex araneus
42256	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__Rubrobacter radiotolerans
42260	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygotorulaspora;s__Zygotorulaspora mrakii
42267	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Riodinidae;g__Apodemia;s__Apodemia mormo
42275	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae;g__Vanessa;s__Vanessa atalanta
42296	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pieridae;g__Colias;s__Colias eurytheme
4232	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Helianthus;s__Helianthus annuus
423320	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Catocala;s__Catocala nupta
4234	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Helianthus;s__Helianthus petiolaris
42345	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Phoenix;s__Phoenix dactylifera
423477	d__Bacteria;k__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella rogosae
423510	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Catocala;s__Catocala fraxini
42353	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas sp.
4236	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Lactuca;s__Lactuca sativa
423605	d__Bacteria;k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium;s__Elusimicrobium minutum
423616	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Cheilosia;s__Cheilosia vernalis
42374	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida dubliniensis
42399	d__Eukaryota;k__Fungi;p__Microsporidia;c__containing f__Nosematidae;o__containing f__Nosematidae;f__Nosematidae;g__Vittaforma;s__Vittaforma corneae
42410	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Cricetidae;g__Peromyscus;s__Peromyscus eremicus
424188	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces deccanensis
42422	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;g__Halobacteroides;s__Halobacteroides halobius
42443	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseobacter;s__Roseobacter litoralis
42444	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Marinovum;s__Marinovum algicola
424757	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Aurantimonadaceae;g__Aureimonas;s__Aureimonas frigidaquae
424800	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas insulae
42514	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Characiformes;f__Serrasalmidae;g__Pygocentrus;s__Pygocentrus nattereri
42520	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Cricetidae;g__Peromyscus;s__Peromyscus californicus
425254	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum ruminicola
42526	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Characiformes;f__Serrasalmidae;g__Colossoma;s__Colossoma macropomum
426	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylosinus;s__Methylosinus trichosporium
426098	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Triglidae;g__Eutrigla;s__Eutrigla gurnardus
426114	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__containing g__Thiomonas;g__Thiomonas;s__Thiomonas arsenitoxydans
426117	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;s__Methylobacterium sp. 4-46
42636	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Osteoglossiformes;f__Mormyridae;g__Brienomyrus;s__Brienomyrus brachyistius
4265	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Cynara;s__Cynara cardunculus
426638	d__Eukaryota;k__containing p__Bacillariophyta;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros tenuissimus
